Correlated Gene	Cytoband	Spearman's Correlation	p-Value	q-Value
MYBPC3	11p11.2	-0.09981929415062593	0.023623044039949876	0.0449390631146848
AKAP4	Xp11.22	-0.09980477512994729	0.023643436809327126	0.044973613502485535
PDAP1	7q22.1	0.09977000097867236	0.023692340962886124	0.04506238548610822
KLF9	9q21.12	-0.09975842481046798	0.023708640350991426	0.045089132922963696
LOC100132831	Xp11.4	0.09975209745806539	0.023717553440680536	0.04510182936404077
GCFC2	2p12	-0.09974786707439244	0.023723514230580937	0.04510890978050951
KCNF1	2p25.1	0.0997132689177008	0.0237723131565084	0.04519743545344831
GHDC	17q21.2	0.09970814359132031	0.023779549545081474	0.04520693054015913
NPY6R	5q31.2	-0.0996935400207644	0.02380017860538341	0.04524188203499292
ABCG2	4q22.1	0.09966559674739739	0.023839694528704606	0.045312725689941886
C1QTNF12	1p36.33	0.09966347396875681	0.023842698769495563	0.045314163828412524
LY6G6F	6p21.33	-0.09965500818585532	0.023854683139216588	0.04533117667541847
GPR37L1	1q32.1	-0.09965397419353952	0.023856147241019292	0.04533117667541847
PSD	10q24.32	0.09964522579161442	0.023868537823880473	0.04535044680682822
GNPNAT1	14q22.1	0.09962366407373756	0.023899099995138333	0.04539308365103481
CROCC	1p36.13	-0.09962313386756011	0.023899851950057935	0.04539308365103481
CDK20	9q22.1	-0.09962304549986385	0.023899977277866448	0.04539308365103481
CLCA2	1p22.3	-0.09962304056668776	0.023899984274377985	0.04539308365103481
MFSD6	2q32.2	-0.09962008738283991	0.023904172966129504	0.04539676254428569
LONP2	16q12.1	-0.0996058601834348	0.023924361221000768	0.045430822885617075
FAM182A	20p11.1	0.09959679922554	0.023937226314126047	0.04545097190799541
MGAT2	14q21.3	0.0995949467727113	0.023939857233617367	0.04545168675835387
CAMK4	5q22.1	0.09958796352446575	0.023949777339620473	0.04546623926027197
AQP4	18q11.2	-0.0995724991776278	0.023971757986390122	0.04550368258766701
CTSW	11q13.1	-0.09956006352667177	0.023989446369960976	0.045532971969947586
KLF17	1p34.1	-0.0995572681142476	0.023993424098386795	0.04553623489104548
ENC1	5q13.3	-0.09955235134289034	0.024000421795371818	0.045542645581673966
LINC01257	12q24.33	-0.09955172044178334	0.024001319840547885	0.045542645581673966
KRT8	12q13.13	-0.09954815745344864	0.02400639205952906	0.04554798327801293
MRPL23	11p15.5	0.09952398531240492	0.024040827650862517	0.04560902665559793
GCGR	17q25.3	0.09952213254053612	0.024043468867833415	0.04560974556307767
NFASC	1q32.1	-0.09949553531031954	0.024081412181048173	0.045677425061822576
MSH3	5q14.1	-0.09948501515837374	0.024096434394117662	0.045697593890657424
COL6A4P1	3p25.1	0.09948491421501898	0.024096578575049803	0.045697593890657424
SUZ12P1	17q11.2	0.09946177665157122	0.024129646451624985	0.04575600095101687
COL4A6	Xq22.3	-0.09945019828606477	0.024146208808947838	0.045783101269368694
SLC32A1	20q11.23	-0.09942806192546723	0.02417790128342822	0.0458388816790668
OR52D1	11p15.4	0.09940528674551208	0.02421054587296478	0.04589448729926256
BET1	7q21.3	-0.09940442381942406	0.024211783488664082	0.04589448729926256
TDRG1	6p21.2	-0.09940226377351036	0.02421488168405883	0.0458960449029153
HIST1H3H	6p22.1	-0.09935319734582357	0.024285350963168067	0.04602528302015712
EMC4	15q14	0.09932975969927724	0.024319074652394315	0.04608486362129164
HERC2P2	15q11.2	0.09932374411277826	0.024327736813794274	0.04609694566756639
NAGPA	16p13.3	-0.0993202999668026	0.02433269742209707	0.04610201228520806
BRINP2	1q25.2	0.09929900115783781	0.024363393548383766	0.046155833238955564
LAPTM4A	2p24.1	-0.09928901560816544	0.024377796373388282	0.04617877973164344
KLHL6	3q27.1	-0.09928588074836577	0.024382319508229357	0.046182177988364374
LGI3	8p21.3	-0.09928459722335464	0.02438417165250428	0.046182177988364374
GRIA2	4q32.1	0.09926078432208589	0.024418556055153702	0.04624295591094813
PCBP1	2p13.3	0.09925729379800836	0.024423599681781254	0.046248163161866425
P4HB	17q25.3	0.09924642237858851	0.024439314088308003	0.046273573566338995
SLC30A8	8q24.11	-0.09922282873230906	0.02447344826063457	0.04633385204081638
EGLN3	14q13.1	0.09921425653716612	0.024485860305136768	0.04635299808562088
ATP6V1D	14q23.3	-0.09920798243073481	0.024494948296413317	0.046365144341849886
CYP4Z1	1p33	-0.09920665183732866	0.024496876024472248	0.046365144341849886
GAGE4	Xp11.4-p11.2	0.09919273515442102	0.02451704599746379	0.046398964080997605
PDIA3	15q15.3	-0.09918730658105851	0.024524917722506263	0.0464095049937534
CDC34	19p13.3	0.09917427234557863	0.024543826984915074	0.046440928751090835
EPN3	17q21.33	-0.09915453154203378	0.024572489704867202	0.04649035511557743
BORCS7	10q24.32	0.09915310609138396	0.02457456051122011	0.04649035511557743
GATA3-AS1	10p14	-0.09913200211414915	0.024605236704230007	0.04654402112910313
ANAPC4	4p15.2	0.0991103361264153	0.02463676422715722	0.04659928732373737
RAX	18q21.32	-0.09910828055238091	0.024639757232047376	0.046599723505548654
C4ORF17	4q23	0.0991070029786675	0.024641617593008987	0.046599723505548654
RHOU	1q42.13	-0.09909646239810943	0.024656971071363092	0.046624385084388605
RTN4RL1	17p13.3	-0.09908780236387997	0.024669591516218	0.046643874571740705
MKRN1	7q34	0.09907707225519906	0.024685236462030455	0.04666907842376181
CPA2	7q32.2	-0.09904456384596237	0.024732687399677423	0.046754403250341914
USH2A	1q41	-0.09902025401031435	0.024768222741333137	0.0468171890763189
SPDYE7P	7q11.23	0.09900496639751812	0.02479059226155172	0.04685507927113005
SPTBN4	19q13.2	-0.09899316056123184	0.024807879027515273	0.04688335668107756
SLX4IP	20p12.2	0.09898546074126903	0.02481915914239747	0.04690027813945781
SNORA23	11p15.4	-0.09897505028889332	0.024834417333372678	0.04692471301388253
PKD2	4q22.1	-0.09895481116717646	0.024864104201485545	0.04697640378653829
ANKRD7	7q31.31	0.09894617624246396	0.024876779284895408	0.04699186459960299
CSGALNACT2	10q11.21	0.09894606057914902	0.024876949103296596	0.04699186459960299
KCTD7	7q11.21	-0.09892247514581051	0.02491159846588331	0.04705290768883955
CDKL4	2p22.1	-0.09891848030033312	0.02491747141858215	0.04705959168805946
SLC6A5	11p15.1	-0.09891337937496598	0.024924972193154583	0.04706934848128414
ATP6V0A1	17q21.2	0.09890293932835127	0.02494033008140453	0.047093939755661396
HIST1H4K	6p22.1	-0.09890050221112978	0.024943916392172652	0.047096300653923284
TUBB4A	19p13.3	-0.09888544033954433	0.02496609038992946	0.04712934925304294
ZNF395	8p21.1	-0.09888495650177397	0.02496680297504762	0.04712934925304294
ZPR1	11q23.3	0.09888384972101179	0.024968433082275265	0.04712934925304294
ESF1	20p12.1	0.09885318613042497	0.025013632093754803	0.04721024495807813
SNX32	11q13.1	0.09884912121639931	0.025019629192886802	0.04721469244722443
SNAP47	1q42.13	0.09884841427482909	0.025020672293345855	0.04721469244722443
RAB43	3q21.3	-0.0988189016473932	0.025064252027492295	0.04729250211757344
CCDC32	15q15.1	0.09881651353649507	0.025067781288183915	0.047294735031918014
CD160	1q21.1	-0.09880281654358089	0.02508803162465125	0.04732851179794085
KCNH3	12q13.12	-0.09878876607988282	0.025108819220919166	0.047363295687963256
MEX3D	19p13.3	0.09878598467982441	0.02511293605188598	0.04736662959510462
KIF5B	10p11.22	0.09877471779830867	0.02512961845104311	0.04739366114045651
PSORS1C3	6p21.33	-0.09876392499622227	0.025145607869863765	0.04741938081230225
HNRNPUL2	11q12.3	0.09875412594296594	0.025160132665395473	0.0474408756333333
TRPC2	11p15.4	-0.09875306049868098	0.025161712372760926	0.0474408756333333
ECI1	16p13.3	0.0987406056854454	0.025180185160456437	0.04747126547783451
GPR83	11q21	-0.09868564097839841	0.02526184784558857	0.04762076806123526
GRIK1-AS1	21q21.3	0.09868317322320767	0.025265519616993304	0.04762323681733377
TGIF2LY	Yp11.2	-0.09866176627160242	0.025297390337176755	0.04767885263044036
CLK4	5q35.3	0.09861379804137416	0.02536893153829552	0.04780921936283193
PTGDS	9q34.3	-0.0986029288147396	0.025385166453727036	0.04783534357169743
PDZK1P1	1q21.2	0.09858101580392259	0.025417924269217032	0.04789259543847519
CXCR2P1	2q35	0.09856993657648634	0.02543450051115824	0.0479193500425625
TRIM34	11p15.4	-0.09856762809764975	0.02543795552722596	0.04792138117963021
CENPH	5q13.2	0.09853373690860173	0.025488725860931833	0.04801253873514404
LOC148709	1q32.1	0.09852605109566126	0.025500251662925882	0.048029762124089014
WDR61	15q25.1	0.0985216327107526	0.025506879598184717	0.048037758017655495
DEFB1	8p23.1	-0.0985017777438135	0.02553668200367785	0.048089393412679725
GTF3A	13q12.2	-0.09848345786514345	0.02556420687247776	0.048136730620717674
CAPRIN1	11p13	0.09845504765018226	0.025606942673088915	0.048212698097884345
TGS1	8q12.1	0.09844678527040357	0.02561938284099333	0.0482316161599838
IQCF2	3p21.2	-0.09841842056088781	0.025662129548560158	0.04830758112311124
RPL23AP32	2p16.2	0.0984127867248211	0.025670627274402807	0.0483190660516511
SNRNP27	2p13.3	0.09841090581086057	0.025673464867651964	0.04831989592949321
EIF2D	1q32.1	0.09840083189349184	0.025688667232852107	0.04834123379548149
JADE3	Xp11.3	0.09840021549346875	0.025689597682892154	0.04834123379548149
TNIP3	4q27	-0.09838991655438735	0.025705148134758115	0.048365981478754864
CDK15	2q33.1	-0.09836568798864613	0.025741763058187324	0.048430355078024886
ESM1	5q11.2	-0.09836262388243587	0.02574639682796303	0.048431944844699155
ERMP1	9p24.1	-0.09836195228016131	0.025747412571077107	0.048431944844699155
CLEC3B	3p21.31	0.09833455612132992	0.025788876470505408	0.04850541454630651
ZNF135	19q13.43	0.09833004936882242	0.025795702921661657	0.048513728227949686
GDPGP1	15q26.1	-0.09830310156488613	0.025836553718627114	0.048586023647163634
LINC02433	4q32.1	-0.09826937916889837	0.02588775284120508	0.04867776394623537
BORCS6	17p13.1	0.09825034604791431	0.025916688530007503	0.04872762822470216
DDX58	9p21.1	-0.09824318826420445	0.025927577583705817	0.04874355573154541
EPHA3	3p11.1	-0.09823929574480814	0.02593350088401622	0.04874585331457866
CCND3	6p21.1	-0.09823920737711199	0.025933635367896966	0.04874585331457866
SRF	6p21.1	0.09823218431540078	0.02594432545654273	0.04876043235541274
SNORD22	11q12.3	0.09823093415572152	0.025946228773814188	0.04876043235541274
C19ORF18	19q13.43	-0.0982275957052064	0.025951312018881872	0.04876495569840635
LINC00326	6q23.2	-0.09822617646031456	0.02595347327235257	0.04876495569840635
ADGRF2	6p12.3	0.09822053145620477	0.025962071129419315	0.04877656472278658
BPIFB3	20q11.21	-0.09820524754173787	0.025985362252447516	0.048815774168057616
FLNB	3p14.3	-0.09820147437082721	0.025991114950574264	0.048818236577851365
SRRD	22q12.1	0.09820121143719285	0.025991515868590675	0.048818236577851365
LRRC49	15q23	-0.0981746105911773	0.02603210407686941	0.04888991618945172
CDKL1	14q21.3	0.09815357907947776	0.026064233123200217	0.04894569709359534
PABPC1L2A	Xq13.2	-0.09813363124974012	0.026094738245952948	0.04899841834559536
DHRS13	17q11.2	0.09810400480190058	0.026140101135925197	0.04907902579636691
IL17RC	3p25.3|3p25.3-p24.1	-0.0981006468294442	0.026145247021165975	0.049084116323095936
CA5BP1	Xp22.2	0.09809101475055695	0.026160012430666138	0.049107263558162015
FAM102A	9q34.11	0.09807899674387158	0.026178445403323484	0.04913729054803135
DRD5	4p16.1	-0.09807058753339933	0.026191349933282117	0.04915693595279284
CRY1	12q23.3	0.09806088136614656	0.02620625155029573	0.049180325561343406
PIPSL	10q23.33	0.09804488897913125	0.026230820167233385	0.04922185083689429
KCTD19	16q22.1	-0.09802560691064478	0.026260469011379906	0.04927005518502297
SRPK1	6p21.31	0.09802500408148276	0.026261396409813842	0.04927005518502297
FCRL5	1q23.1	-0.09800230222164766	0.026296341727459274	0.049331026850963654
C17ORF64	17q23.2	-0.09799818286782386	0.026302687004197023	0.04933833947633199
C12ORF60	12p13.1-p12.3	-0.09797463449463929	0.026338985244374075	0.04940183100863575
UGDH	4p14	0.0979627048556506	0.026357390448272202	0.049431753379313104
IFNA13	9p21.3	-0.09796046173629927	0.026360852399627096	0.04943364758895748
CSTF3	11p13	0.09795757952927003	0.026365301271453083	0.04943739201392909
RRP1B	21q22.3	0.09794838928886271	0.026379491318268423	0.04945939965289777
NRAS	1p13.2	-0.09792718104177124	0.026412262693698955	0.049516238438503314
RBPMS2	15q22.31	-0.09792254390101768	0.02641943276007088	0.04952507520927838
TSPYL2	Xp11.22	-0.09791949521543002	0.02642414762971756	0.04952930832676978
FBXO30	6q24.3	0.09790774014860362	0.02644233392522462	0.04955878909235415
SUDS3	12q24.23	-0.09790606116237532	0.026444932369134155	0.04955905200726099
CENPN	16q23.2	-0.09789024550733687	0.026469419895808984	0.04960033223528255
PLP1	Xq22.2	-0.09787884391194082	0.026487085206330103	0.04962882201160049
MBNL1-AS1	3q25.1	-0.09787071408388863	0.026499687534106274	0.049647820869353834
FAM20C	7p22.3	-0.09785330564773383	0.026526690324820648	0.04969379331339055
GABRA5	15q12	-0.09783919828348513	0.026548590097241802	0.04973019836016836
CHL1	3p26.3	-0.09783739946241486	0.02655138364241976	0.049730810629396584
FAM107B	10p13	0.0978354553730986	0.026554403071913268	0.04973184582748197
POU2F2	19q13.2	-0.09783280434221235	0.02655852095237771	0.049734937852581
IL2RG	Xq13.1	-0.09781283324286712	0.02658956000027461	0.04978843867052442
ST20-AS1	15q25.1	-0.0978078846518785	0.026597255919854745	0.049798224052766675
PRDX5	11q13.1	0.09780161702732496	0.026607005919477355	0.04981185312866403
EMC7	15q14	0.09778018785957285	0.02664036467311917	0.049869674296634685
SH2D4B	10q23.1	-0.0977784762812159	0.026643030637217815	0.04987003441434856
CABP1	12q24.31	0.09774708767688166	0.026691962461613854	0.049956986185350626
ANGEL2	1q32.3	0.09773701375951326	0.026707683127659455	0.0499797112808109
RHOB	2p24.1	0.09773613008255116	0.026709062513737246	0.0499797112808109
ARHGEF28	5q13.2	-0.09773418599323437	0.02671209737904168	0.04998075130012616
DNAJA3	16p13.3	-0.09772919753644965	0.026719886082699814	0.04999068516270517
CWF19L2	11q22.3	0.09772040495028776	0.026733619107052055	0.050011737479565416
S100A9	1q21.3	-0.09771837033439823	0.026736797812532482	0.05001304330102685
CARNMT1	9q21.13	0.09771452633952799	0.02674280422136217	0.050019637805629714
ICOS	2q33.2	-0.09770909299349874	0.02675129604206691	0.050030879360307146
THNSL1	10p12.1	0.09770060626867132	0.026764564658844296	0.05005105167303217
MPPED2	11p14.1	-0.09769013685483346	0.026780940928351947	0.05007703116829008
IER3IP1	18q21.1	0.09765951528993115	0.026828888744589698	0.05015819841327381
DOP1B	21q22.12	-0.09765783630370306	0.026831519868382715	0.05015819841327381
NKX6-2	10q26.3	-0.09765545253330235	0.026835255834537892	0.05015819841327381
REL	2p16.1	-0.09765518527281698	0.026835674726675137	0.05015819841327381
QKI	6q26	0.09765368302198059	0.026838029392238966	0.05015819841327381
ZBTB48	1p36.31	-0.09765288771271442	0.026839276051902082	0.05015819841327381
SRPK3	Xq28	0.09764590666471433	0.026850221093003734	0.05017400198869666
CKM	19q13.32	-0.09763769711300563	0.026863097125530616	0.05019341067171666
MCPH1	8p23.1	0.09760384364131425	0.026916249790476503	0.050288065241942057
PRR32	Xq25	-0.09760058013674902	0.026921378535503266	0.05029298671740932
GJD4	10p11.21	-0.09759767944131005	0.026925937815716526	0.05029684353772453
ADGRG2	Xp22.13	-0.09758975772250207	0.026938392469920188	0.050312221008717406
CNGB1	16q21	-0.0975892689787933	0.026939161043058598	0.050312221008717406
RALGPS2	1q25.2	-0.09756469675189086	0.0269778263974519	0.050379766394871045
NEFL	8p21.2	-0.09756275266257405	0.026980887535704986	0.05038055475182886
CHMP7	8p21.3	0.09756125472237033	0.026983246377176133	0.05038055475182886
SLC35A1	6q15	0.09755268521058509	0.026996744400591	0.05040108934719096
P2RY14	3q25.1	-0.09754693915495058	0.027005798391766984	0.050413324201519824
PDE11A	2q31.2	-0.09750964367714762	0.027064627987502567	0.05051846725822046
TPTE2P6	13q12.12	0.09749303849353151	0.02709085633974952	0.05056274344248196
ASTN1	1q25.2	0.09748967257780276	0.027096175563468935	0.050567989959742404
ACHE	7q22.1	-0.09748074744048492	0.02711028448762344	0.050589637685577206
ANKRD37	4q35.1	-0.09747456170175002	0.027120066658828972	0.05060320813592327
ANKRD50	4q28.1	0.09746842230012748	0.02712977855554797	0.0506166449619103
OR2A1	7q35	-0.09745570858507137	0.027149899851107735	0.05064949855632303
ZNRD2	11q13.1	0.09742410374720993	0.027199974734297087	0.05073822081959322
PDILT	16p12.3	-0.0973970129506443	0.027242960780477478	0.05080911032664149
PFDN5	12q13.13	0.09739697701615845	0.027243017837954193	0.05080911032664149
TMEM246	9q31.1	0.0973697576140364	0.027286266881077596	0.050885063970900514
TMEM209	7q32.2	-0.09735915349049107	0.02730313180782669	0.050911805436329435
PDE10A	6q27	0.09735447000259156	0.027310583338461175	0.05092099053793728
TRIM56	7q22.1	-0.09734059627428525	0.02733266700928171	0.05095431537989257
ZFAT	8q24.22	0.0973400660681075	0.027333511275905865	0.05095431537989257
TH	11p15.5	-0.09728702392094249	0.027418085687634902	0.05110725088280392
ZNF235	19q13.31	-0.09726871130226634	0.02744733693898401	0.051157045393996174
CCDC114	19q13.33	-0.09726217639001934	0.02745778183138549	0.051171782168844784
DEK	6p22.3	-0.09722350907679836	0.0275196546291505	0.051279193932943286
HLA-F	6p22.1	-0.097222978870621	0.027520503861636143	0.051279193932943286
USP50	15q21.2	-0.09721633612355854	0.027531145475574344	0.05128976052984527
LINC01547	21q22.3	-0.09721626292570887	0.02753126275750139	0.05128976052984527
SNORA36A	Xq28	0.0972037239636934	0.02755135976743376	0.05132245812355466
SNORA4	3q27.3	0.09720152235825537	0.027554889725464743	0.05132429155165324
ELP6	3p21.31	0.09719655907671135	0.027562849061249065	0.05133437412691384
KRT72	12q13.13	-0.0971853808773178	0.027580782153106394	0.05136302872610179
VSNL1	2p24.2	-0.09712091418149052	0.0276844014583234	0.05155123467269402
OR2T5	1q44	-0.09709820351873684	0.027720984652742583	0.05161458917472693
ANKRD13D	11q13.2	-0.09707761401034472	0.027754186927435063	0.051670925748232815
SPRR2F	1q21.3	0.09707626250635609	0.027756367534019215	0.051670925748232815
CERK	22q13.31	-0.09705622902786076	0.027788708161749994	0.0517263544685663
PAQR5	15q23	-0.09703908569479408	0.027816408861383278	0.051773136914175434
NEURL2	20q13.12	0.09703042566056495	0.027830411020767498	0.05179441674417923
LUZP6	7q33	-0.0970245933926145	0.027839844460637017	0.05180719071173185
CHID1	11p15.5	0.09701010109043526	0.027863297031791703	0.05184604812717605
EAPP	14q13.1	0.09697121930410013	0.027926302488857056	0.05195848878533103
GRIN3B	19p13.3	0.09696453010815059	0.02793715424188261	0.05197388268622269
TRIQK	8q22.1	-0.0969623825344782	0.02794063897759909	0.05197556951719646
CNOT7	8p22	-0.09690101545091605	0.028040373563031445	0.05215628484216966
PPM1F	22q11.22	-0.09689071633284664	0.028057141771932363	0.052180790624285836
CASP3	4q35.1	0.09688974428818811	0.028058724823068436	0.052180790624285836
FBXL18	7p22.1	-0.09688258650479481	0.02807038419988101	0.052197658721066326
SV2B	15q26.1	-0.09684159245141885	0.028137240015188233	0.05231715355032832
OSBPL7	17q21.32	0.09682779853314061	0.028159766795015962	0.05234885007048306
PPP1R1C	2q31.3-q32.1	-0.09682726832696334	0.028160632981300313	0.05234885007048306
FAT4	4q28.1	-0.09682638465000111	0.02816207667598131	0.05234885007048306
LIN54	4q21.22	0.09682196626519037	0.02816929610337391	0.05235744249471019
UPP2	2q24.1	-0.09681021763904123	0.028188500527700527	0.05238830744275169
RPL29P2	17p13.1	0.09679315919471237	0.028216404459533183	0.052435333238883636
TMEM105	17q25.3	0.09678300165605401	0.028233031270515765	0.05246139570920445
PIRT	17p12	-0.09678012629909062	0.02823773945263661	0.05246530873694652
GRIPAP1	Xp11.23	0.09676745194774176	0.028258500796675926	0.052499044836139264
SCYL2	12q23.1	-0.09676435052725672	0.02826358310528068	0.05250364866724074
SLC12A1	15q21.1	-0.0967520167910271	0.028283802214028826	0.05253636783094114
NOSIP	19q13.33	-0.09674119819084832	0.028301547738497943	0.052564486776218985
PMEPA1	20q13.31	-0.09673589826615722	0.028310244584611472	0.05257579597184524
LBX2	2p13.1	0.09672668346130545	0.02832537097118698	0.05259904247491026
AGBL5	2p23.3	0.09671955024199579	0.02833708513797271	0.05261594892859346
SHISA9	16p13.12	0.09670222803681659	0.028365548973927797	0.05266394998281226
FAT3	11q14.3	0.09669613066577754	0.028375574012353195	0.05267771157118349
SYT8	11p15.5	0.09669161719589373	0.02838299682793966	0.05268664018489011
CCNB1	5q13.2	-0.09668181509899101	0.028399123020960083	0.05271172152693576
NHLRC4	16p13.3	-0.09666812024166152	0.028421666676062416	0.05274870863077366
RAB5IF	20q11.23	0.09663666134111329	0.028473510654285827	0.05284006335613555
SCGB2A1	11q12.3	-0.0966090636752639	0.02851905821388656	0.05291721312323897
PDZD7	10q24.31	-0.09660687929259888	0.028522666019390228	0.05291721312323897
MAPK10	4q21.3	-0.09660670255720628	0.02852295793910212	0.05291721312323897
SLC9A4	2q12.1	-0.09660414326500653	0.028527185494572994	0.052920186488414254
RELCH	18q21.33	-0.09659936803842026	0.028535074870179915	0.05292995164759382
MECOM	3q26.2	-0.09659388924125495	0.028544128955890445	0.05294187524192339
SESN3	11q21	-0.09653733391567688	0.028637734754916176	0.05311060347657668
CSNK1A1L	13q13.3	0.0965237807327722	0.02866020599865433	0.05314738899364146
MYBPC2	19q13.33	-0.0964988200465915	0.028701630558379494	0.053219311476822316
TMEM63C	14q24.3	0.09648855494736476	0.028718681348859305	0.0532460304096333
C18ORF54	18q21.2	0.09648599228417433	0.0287229394037647	0.05324902816729197
CCHCR1	6p21.33	0.09645744951829677	0.028770401977257838	0.05333211422062296
PPIAL4A	1p11.2	-0.09644961844131349	0.028783435713165578	0.05335136962518444
STX8	17p13.1	0.09643881032595208	0.028801432640214304	0.05337982013783422
ZBTB14	18p11.31	0.09641640698345226	0.028838767905199382	0.05344410329411938
PLEKHG6	12p13.31	-0.09639595443236221	0.02887288843759882	0.05350241762779686
CEBPD	8q11.21	-0.09638180677033491	0.02889651093569689	0.053541269825805066
PAWR	12q21.2	-0.09637774185630955	0.02890330123206931	0.053548929988949584
PRORP	14q13.2	0.09633947864384768	0.028967285738387243	0.05366254229271572
MPPE1	18p11.21	0.09630793137629849	0.029020131107344544	0.0537555001153228
TBR1	2q24.2	-0.0963012828958782	0.029031278640404466	0.05377120888095493
IFITM2	11p15.5	-0.09629750398814428	0.029037616387587267	0.05377800698053893
ATP11B	3q26.33	-0.09628195127361033	0.029063712926732453	0.05382139398510637
NUP188	9q34.11	0.0962694935552218	0.029084630759521522	0.05385518375667831
COA3	17q21.2	0.0962379441608947	0.029137663341835852	0.053948427829438206
PODN	1p32.3	0.0962270749342597	0.02915595304706166	0.05397733419484023
ZNF260	19q13.12	-0.09619985768382484	0.02920179488101407	0.054057238692142566
OR1G1	17p13.3	-0.0961953376932628	0.029209413855755255	0.054066378327752636
B3GALT2	1q31.2	-0.09616468734073068	0.02926112363224131	0.05415712049477803
LOXHD1	18q21.1	-0.09614788695538488	0.029289500632331756	0.05420351896731464
CDH8	16q21	-0.09614666245476812	0.029291569820390505	0.05420351896731464
RASAL1	12q24.13	-0.09611646871369794	0.02934263155246973	0.05429302447956519
OGFRL1	6q13	-0.09611414101849516	0.029346571170548383	0.05429505291708509
IPO11	5q12.1	-0.09611263876765934	0.029349113967084638	0.05429505291708509
DAP3	1q22	0.09608790005825228	0.02939101532650413	0.05436758051175793
SERPINI2	3q26.1	-0.09608572907469513	0.02939469489274602	0.054369398507582795
MTCH2	11p11.2	-0.09607163827902225	0.029418586769447364	0.05440859809731477
ENTPD3	3p22.1	-0.09604004894863678	0.029472209103276553	0.05450277084307087
CRSP8P	5q14.1	0.0960067343256904	0.029528850889118222	0.05460250965564638
DCTN5	16p12.2	0.09598901236065184	0.029559019935936317	0.05465328328397029
EIF4A2	3q27.3	-0.09598446354477858	0.0295667678896315	0.054658411821807855
C9ORF163	9q34.3	0.0959842005621599	0.029567215878609023	0.054658411821807855
IL26	12q15	0.09595984311098174	0.029608733863870033	0.054730144258685595
SH3GLB2	9q34.11	-0.09595437222373505	0.029618066022762075	0.05474237523697343
CDH12	5p14.3	-0.0959501348137637	0.029625295867457678	0.0547507186711719
GCG	2q24.2	-0.09594823572307645	0.029628536576196036	0.054751688901254654
ABCA8	17q24.2	-0.0959270666056046	0.029664681261476034	0.054813457878527934
KHDRBS1	1p35.2	-0.09592158780843903	0.029674042054367987	0.054825729642422376
RRM1	11p15.4	0.09591787636519769	0.029680384675505385	0.05483242329724769
CCT6A	7p11.2	0.095906346499597	0.029700095899621463	0.05486283865307391
ZNF680	7q11.21	0.09590506304924609	0.02970229075434263	0.05486283865307391
STRN	2p22.2	-0.09586759514605066	0.02976642670011927	0.0549762668286098
CCNA2	4q27	0.09582385313642319	0.02984145257027907	0.05510978522207533
SLC35F3	1q42.2	-0.09580821205419325	0.029868319318975906	0.05515434931213347
RPP14	3p14.3	0.09578431070842602	0.029909414804315124	0.055225177385273126
SOCS2	12q22	-0.09577631131585908	0.029923179616543148	0.055245533356147104
HIST1H2AE	6p22.2	-0.09576358636760365	0.029945087032783303	0.055280917467992324
C17ORF82	17q23.2	0.09574447802835334	0.029978009987679438	0.05533598803260388
LINC01119	2p21	-0.09574308717723043	0.02998040758296375	0.05533598803260388
PRR4	12p13.2	0.09571940463412137	0.030021257566407774	0.05540631396890765
NT5E	6q14.3	0.09571644431623294	0.030026367166754206	0.055410671711572684
USP16	21q21.3	-0.09569766406622632	0.03005879982442557	0.05546544602418487
NCF4	22q12.3	-0.09567884174693217	0.03009133525077609	0.0555156012982573
CHST14	15q15.1	0.09567875337923566	0.030091488070401056	0.0555156012982573
SLC26A11	17q25.3	0.09567133049275374	0.03010432729320391	0.05553420647436033
B3GNT9	16q22.1	-0.09565489410125733	0.030132773706934932	0.055581596587878784
CABP5	19q13.33	-0.0956465403191224	0.030147240398549005	0.05560319400559386
PSG7	19q13.31	-0.09564179306826626	0.030155464118502555	0.05561327406633096
CNN1	19p13.2	-0.09562979767553174	0.030176252447250848	0.0556465220514977
LINC00623	1p11.2	-0.09562263989213812	0.03018866292128635	0.05566256901869502
LINC00189	21q21.3	-0.09562159424416615	0.03019047627694212	0.05566256901869502
EIF2B5	3q27.1	0.09561689599188458	0.030198625106096878	0.055672501898685
MXI1	10q25.2	0.09560222695431266	0.030224079776370448	0.05571433412923148
CHRNA10	11p15.4	0.09558641547175326	0.030251537475188106	0.055759850707374964
BOD1	5q35.2	0.09558366973810714	0.030256307802742705	0.05576354526109294
NDUFS2	1q23.3	0.09557611641154035	0.03026943397448821	0.05578263787565419
NPM2	8p21.3	-0.09556392166919304	0.03029063629533091	0.05581660893429909
NTF3	12p13.31	-0.09555341218628911	0.030308918754823205	0.05584519384170999
PACSIN1	6p21.31	-0.09554664367339204	0.030320698368674265	0.05586179290969952
CCDC50	3q28	0.09553595118214986	0.030339315088357792	0.05589098423760795
CERS3	15q26.3	0.09552494667353213	0.030358485285671147	0.05592118975280183
S100P	4p16.1	-0.09552321137676248	0.030361509173664567	0.055921650507057497
CACNA2D4	12p13.33	0.09551421272888075	0.030377194147466795	0.05594542899489158
SNURF	15q11.2	-0.09548594350396421	0.030426513604173352	0.05603114183172625
FARP1	13q32.2	-0.0954626943619862	0.030467126233728714	0.056100806648845064
NAP1L6	Xq13.2	-0.09544368240247862	0.030500371663699465	0.05615689434811369
